"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"KIF4A",315.318369923593,-3.89519940561235,0.172717997040018,-22.5523655459591,1.27296225211883e-112,4.2964108011898e-110
"PPAPDC1A",92.4603511106043,-5.36621146440129,0.23832270127124,-22.5165770435519,2.85594737885131e-112,9.39820883695495e-110
"SLC35A2",815.32273374375,-1.19363851171395,0.0534132827189089,-22.3472224689045,1.28492238702249e-110,4.12522765375048e-108
"LIMS2",813.403520241111,2.20453387910406,0.0989937436008551,22.2694263184226,7.31314578449585e-110,2.29197471336473e-107
"MYH11",7518.03150165695,3.6057914051051,0.162223902890023,22.2272509837813,1.87256216627465e-109,5.7322176266682e-107
"LRRC15",2152.40296620469,-4.09159684931925,0.184215383823167,-22.2109400659333,2.69245287510478e-109,8.05471754431915e-107
"CILP2",194.851994889595,-3.33718700571647,0.151454953084492,-22.0341886333342,1.35450320388888e-107,3.96207237173097e-105
"LDB2",655.656150565422,2.15247283056239,0.0978497830269969,21.9977271688842,3.02774521315452e-107,8.66395874798978e-105
"NUF2",183.279590396626,-3.70658881474211,0.168864893977768,-21.9500260085445,8.6551932110803e-107,2.42400655824362e-104
"RAG1AP1",1301.01976145201,-1.85828698729081,0.0847415116225783,-21.9288864655524,1.37757412905819e-106,3.77771005433188e-104
"AOC3",6743.2120971079,3.99304699083618,0.182410475106113,21.890447840308,3.20351530451996e-106,8.60568815375432e-104
"OXTR",2345.89002976178,4.57940070484286,0.209280511982891,21.8816394391143,3.88619525659913e-106,1.02307976325229e-103
"TMEM220",155.392861394936,2.21624339170977,0.101345391154742,21.8682208086389,5.21517730779841e-106,1.34602703730491e-103
"SPC25",80.0108200088058,-3.07998224667737,0.140923146676168,-21.8557583996826,6.852364881358e-106,1.7345707487176e-103
"PALMD",2031.78778645435,2.92769073141589,0.134085724331857,21.8344700452224,1.09201623447325e-105,2.71211503667385e-103
"LTBP4",2045.24020002629,2.29595268101759,0.105262303904142,21.8117274262628,1.79566956139048e-105,4.37711082158943e-103
"ITGA7",1760.46047359313,3.93658599364061,0.181072099629751,21.7404337923401,8.50908287589346e-105,2.03645559809792e-102
"CKS2",399.032324916284,-2.4048954467494,0.110692146575147,-21.725980759771,1.16570034438584e-104,2.74002029163407e-102
"C1QTNF6",645.188919727349,-2.25653468873064,0.103872562368141,-21.7240687750931,1.21524732313538e-104,2.80636851130368e-102
"SORBS1",7250.7530013874,3.56781399856371,0.164682659495224,21.6647824944021,4.40989429927922e-104,1.00081790795538e-101
"CCNB1",631.067091404537,-2.37538981234562,0.109882641710848,-21.6175164280849,1.22916181800297e-103,2.74228084921577e-101
"PAQR4",780.96608040323,-2.51412033570907,0.116315160305075,-21.6147261381487,1.30574827994463e-103,2.8645941014852e-101
"HBA2",2002.39110662133,5.16692448006572,0.239060285680546,21.6134790659885,1.34149956874374e-103,2.87137729000217e-101
"TNXB",5155.75051259063,4.05236092184474,0.187495562434504,21.6131031008283,1.35246822137913e-103,2.87137729000217e-101
"DST",11660.70657748,2.37912028156119,0.110736769112109,21.4844653734893,2.17554010201304e-102,4.54549751790439e-100
"CLDN5",683.931647807188,3.21189527000323,0.150106063960862,21.3975051057277,1.40951267877315e-101,2.89897115479547e-99
"NUAK2",158.428533683812,-2.21320900334255,0.103497555098464,-21.3841670099065,1.87606761900047e-101,3.79918124136973e-99
"CNN1",1970.84881721982,3.38660458446634,0.158755133713063,21.33225241451,5.69962755487619e-101,1.13673026522478e-98
"H2AFY",3810.89606704359,-1.09118984121341,0.0511742371372982,-21.3230309283516,6.94140272548177e-101,1.36372662799278e-98
"AURKA",301.830832617408,-2.93302151301422,0.137775210640087,-21.2884560247649,1.45234361045988e-100,2.81135278595344e-98
"MMP13",425.472703549939,-6.51175374953777,0.306236422180878,-21.2638121330049,2.45630578123326e-100,4.68584826063382e-98
"HSPB6",4168.85127429182,4.57621958497626,0.215322031483564,21.2529092050925,3.09859106283769e-100,5.82667916573321e-98
"EBF1",954.47273848715,3.10682082156245,0.146197587082415,21.2508351441605,3.23853917730753e-100,6.00406918181677e-98
"KIAA0101",200.028850797251,-3.24784294886272,0.152986587631776,-21.2295927318803,5.0901711596201e-100,9.30582263528881e-98
"LIFR",2378.1569134221,2.51516792085322,0.118648611851027,21.1984605771134,9.86714838516153e-100,1.77919553690248e-97
"CLEC5A",101.14137287346,-3.50564436641956,0.165471220573926,-21.1858252707659,1.29044693450659e-99,2.29542608093382e-97
"ASF1B",326.277966889896,-2.85301657542097,0.134897944150287,-21.1494444440346,2.79210499242032e-99,4.90033040203049e-97
"LIPE",4397.13796125172,4.56179074741588,0.216271757322912,21.0928639221475,9.24893763824105e-99,1.60189165963378e-96
"UBE2C",373.355852337995,-3.84773810126416,0.183042507895525,-21.0210084286014,4.21385271451064e-98,7.20349912741605e-96
"IQGAP3",393.067503100507,-3.58098548594413,0.170644396942527,-20.9850751041665,8.97811249363684e-98,1.51511403530438e-95
"PDK4",6401.83398166597,3.85526245565206,0.184143761518206,20.9361556637415,2.50906336631748e-97,4.18060773301735e-95
"RABIF",388.378885102436,-1.163169489167,0.0556079288169249,-20.9173316452128,3.72374689350884e-97,6.12696004490711e-95
"ACACB",3888.37617261956,3.75181445853413,0.179520291597895,20.8991107642459,5.45517188371253e-97,8.86499105003802e-95
"HSPB2",233.406456084228,2.97291884014714,0.142473279401,20.8665010916165,1.07951835667222e-96,1.73289025961908e-94
"CFD",2770.62572248658,4.10734940150138,0.196938088671202,20.8560437912994,1.34335009788781e-96,2.13042377572255e-94
"HBB",3026.620946886,5.23053949296936,0.251184764594939,20.8234743114462,2.65239343978512e-96,4.15636367236804e-94
"KANK3",180.84420547109,2.23216705635774,0.107267138449406,20.809421120249,3.55612673511277e-96,5.50697602521052e-94
"CAV2",2389.21941819161,2.85076056712539,0.137065659345406,20.7985032920716,4.46526444899487e-96,6.83445069094413e-94
"CEP68",1178.45751123299,1.18600663134323,0.0572080818940055,20.7314524814982,1.80266508933512e-95,2.72741155987565e-93
"GYG2",2843.66269816051,4.18454149249928,0.201889369449446,20.7269035705573,1.9813527032831e-95,2.96369836742221e-93
"KIAA1199",255.943134476042,-4.00952642656634,0.193495004525994,-20.721601761185,2.21202963424089e-95,3.27156697477673e-93
"CCNE2",196.303974297252,-3.03822291489548,0.146693366381692,-20.7113858645122,2.73474691997493e-95,3.99971930084778e-93
"DTL",376.19330432978,-3.02024063240204,0.145943209540337,-20.6946293829949,3.87193392049713e-95,5.6006885929125e-93
"SVEP1",2638.73850500051,3.40361937793774,0.165187956473248,20.6045249944656,2.49959772882368e-94,3.57632662005501e-92
"UNC5B",1197.96742203972,-2.07330053312255,0.100759168964934,-20.5767927070151,4.43042908923474e-94,6.27072452705343e-92
"CDCA8",281.080584279231,-2.85764024146279,0.139130436963737,-20.5392889135222,9.59571565216267e-94,1.34370643754699e-91
"CENPF",1474.70823417178,-3.12830986559344,0.152336235156732,-20.5355597922901,1.03613649879149e-93,1.43564891932552e-91
"CEP55",255.374093203353,-3.2474967161253,0.158210097101181,-20.5264820364051,1.24896419222379e-93,1.71251204815018e-91
"SKA1",92.1673668948866,-3.22239069691738,0.157008293494528,-20.5236973486988,1.32260802297844e-93,1.794792722316e-91
"HAGHL",102.578547874963,-3.59777145865501,0.175432923083299,-20.5079605094804,1.82800154779415e-93,2.45530452791984e-91
"CORO2B",209.825289559138,2.47009923238102,0.120579802904793,20.4851822019592,2.91889937658204e-93,3.88095681757064e-91
"PEAR1",342.135574019002,2.244348707853,0.109592129490809,20.4791048251437,3.30679565816223e-93,4.35273512483894e-91
"PLK1",324.784720850254,-3.25482560197517,0.159075136275273,-20.4609323505015,4.8011434489971e-93,6.25717338803453e-91
"EZH1",1251.36900606667,1.44931250326499,0.0708642560901495,20.4519539642278,5.7716429851267e-93,7.44824868757085e-91
"WDR62",133.965752186244,-3.06422879924896,0.149889912191844,-20.4431956389904,6.90654561966357e-93,8.82629708656617e-91
"ESM1",142.189630748673,-2.93784750433881,0.14385473047509,-20.4223211474267,1.0591055537676e-92,1.34048138502335e-90
"NUSAP1",539.98018192593,-2.90812063188123,0.142430353232621,-20.4178432888643,1.16076726559322e-92,1.45515995400034e-90
"CDO1",569.231773872258,3.82372570506081,0.187662363473278,20.3755597781613,2.7554715201002e-92,3.42172373764896e-90
"SEMA3G",1960.92615393189,2.92684702443927,0.143888313161422,20.3411031801851,5.56641854951506e-92,6.84773526796886e-90
"CDC25C",63.238544719928,-3.59365331190261,0.176793566782221,-20.3268330251482,7.44556959219043e-92,9.07463264277803e-90
"RPLP0P2",51.7842482423503,-2.53185516789072,0.124674908457259,-20.3076561211888,1.10031365427384e-91,1.32875492029418e-89
"PKMYT1",193.242584116576,-3.73607558358695,0.184029612458367,-20.3014913397819,1.24741161707941e-91,1.49269810141966e-89
"CXorf36",1023.02845985009,2.09123176131406,0.103026238190396,20.2980502641414,1.3378882593601e-91,1.58654262684298e-89
"CBX7",1304.76578702877,1.69965878466256,0.0837481921683961,20.2948713357893,1.42727825593785e-91,1.67743425740267e-89
"POC1A",149.085899144418,-1.91942172654161,0.0945912889024746,-20.2917387934165,1.52118946827921e-91,1.76451940385956e-89
"HJURP",179.396811476239,-3.38813336790172,0.166972927996289,-20.2915131725847,1.52818667507399e-91,1.76451940385956e-89
"FAM13A",1379.1455744905,2.53106670570908,0.124756180273014,20.2881067709042,1.63781686808765e-91,1.87465942909893e-89
"COMP",1721.20263335234,-4.55639806129065,0.224973002511705,-20.2530881946761,3.33652847467627e-91,3.78609692346239e-89
"CST1",361.48609919249,-7.32701210030551,0.363010758460027,-20.1840081307462,1.35316264174486e-90,1.52236579942629e-88
"TRIM59",245.107753274101,-2.11041469150534,0.104878765465347,-20.1224211797444,4.69576325260732e-90,5.23816370288731e-88
"MELK",234.839848064445,-3.65674015135874,0.181772456011562,-20.1171301284841,5.22459417524016e-90,5.77910362425935e-88
"SPAG5",430.747694477354,-2.54177683851525,0.126393443305148,-20.1100371352232,6.02786908604098e-90,6.61207006496312e-88
"MATN3",433.345378126434,-3.3150913460729,0.164985088441717,-20.0932785949562,8.44941847022115e-90,9.19171035731579e-88
"SPTBN1",15185.2295431657,2.07905530128713,0.103772818472281,20.0346808720674,2.74593672098594e-89,2.9626856605195e-87
"CCDC69",1932.74709771465,3.104056020036,0.155066239122172,20.0176133606387,3.86811311535867e-89,4.13950999491595e-87
"FAM13C",193.665162878123,2.46737686115734,0.123340092571063,20.004661985605,5.01574811344589e-89,5.32437842074905e-87
"SIK2",1921.93593044674,2.4993328011665,0.125118911838694,19.9756596699682,8.96911668721066e-89,9.44483863630031e-87
"CD34",3284.31233381658,2.12555246019939,0.106468255623008,19.9641897743279,1.12842919206883e-88,1.17885027422238e-86
"AQP1",8268.42635380716,2.19477903085688,0.109955253742439,19.9606563229617,1.2111120036307e-88,1.25526514203078e-86
"PRC1",760.351374457855,-2.5434598415277,0.12746324473125,-19.9544570428162,1.37104128946279e-88,1.40992316353114e-86
"MMP1",397.615380252282,-6.50300366103543,0.325960613595468,-19.9502743270264,1.49068267521625e-88,1.52107411270322e-86
"PTTG1",246.990434349881,-2.98338792650003,0.149560655054293,-19.9476789227556,1.5700999846077e-88,1.58978662287624e-86
"BUB1",292.898770733043,-3.27464299675078,0.164462942339283,-19.9111298276257,3.2588220842171e-88,3.27449428202669e-86
"IL11RA",308.432590517352,1.77405511747966,0.0892346596201939,19.8807853924753,5.96921213242799e-88,5.95248024993557e-86
"NDC80",178.530805114584,-3.18093469946894,0.160309205423361,-19.8424955763981,1.27947084675242e-87,1.26226605555351e-85
"PLIN4",21604.2414410871,5.23097922911925,0.263627943647863,19.8422790723067,1.28499317362433e-87,1.26226605555351e-85
"ERCC6L",92.2462025100556,-2.70394962844207,0.136398698576028,-19.8238667719759,1.85308089623895e-87,1.80682250645876e-85
"GNAL",165.551374882202,2.4868501067195,0.125455419792596,19.822580091245,1.90107657548872e-87,1.83999051199692e-85
"CCDC3",1357.74366379603,3.03738001160778,0.153354521293,19.8062631997953,2.62885779850481e-87,2.52581424830065e-85
"ANLN",505.999012749172,-3.20894335825151,0.162083112073855,-19.7981351492641,3.0891968095409e-87,2.94660127565122e-85
"KIF2C",304.386893631795,-3.22597829726421,0.163016085941646,-19.7893249529927,3.67936663872434e-87,3.48428079608118e-85
"GPRIN1",121.696323760325,-2.60140923160859,0.131489265211361,-19.7841947586138,4.07352418846392e-87,3.82998563519647e-85
"CKAP2L",110.681629109213,-3.21130362131252,0.16268921990102,-19.738883887121,9.99617355212703e-87,9.33188882742185e-85
"KIF23",332.050317477243,-2.57449753267209,0.130588226802636,-19.7146220276277,1.61518361802594e-86,1.49722971577996e-84
"HN1L",4237.07746330723,-1.35486399838868,0.0687566300768654,-19.7052123827773,1.94524308048196e-86,1.79057585093595e-84
"LPL",11660.2395386808,4.57351343869096,0.232327963292784,19.6855917551661,2.86570452732627e-86,2.61953254813859e-84
"LHFP",1658.11117298441,2.01198269628861,0.102213595585394,19.6841005813919,2.9512922371939e-86,2.67916273918505e-84
"LASS2",7139.53186123773,-1.38225769411262,0.0702974366940261,-19.6629885685445,4.47568265597108e-86,4.03516512332516e-84
"PAFAH1B3",757.7340595333,-2.22134045516889,0.113070399150379,-19.6456408738294,6.29964995622541e-86,5.6409722703262e-84
"MME",3197.82990159154,3.25917005474216,0.166156836849433,19.6150222677599,1.15086534557974e-85,1.02357030701798e-83
"KIF11",522.621927064623,-2.47471482695721,0.126192403176964,-19.6106482217225,1.25423202488013e-85,1.10801719083873e-83
"FZD4",3953.59780785554,2.73807623351944,0.139906523792846,19.5707545244538,2.74586143724352e-85,2.40958493989577e-83
"UHRF1",249.932741237483,-3.22764373190836,0.165200801114672,-19.5377002419494,5.24947181587235e-85,4.57607930545217e-83
"CDCA5",310.709505829066,-2.75332709576445,0.141199086229575,-19.4996098720344,1.10622856035209e-84,9.57979377625955e-83
"CLCN6",478.099086693028,1.06963955934458,0.0548797722571984,19.4905976346191,1.31931270234509e-84,1.13504007195872e-82
"C16orf75",211.093289483855,-2.50013114612958,0.128501603343066,-19.4560307504871,2.59090844649749e-84,2.2145537585225e-82
"SKA3",111.743345314173,-2.89148250208265,0.148621199781799,-19.4553839312819,2.62380607304493e-84,2.22820382835422e-82
"KIFC1",373.629795977115,-2.86504162021435,0.1472866236527,-19.4521508414103,2.79459464695698e-84,2.3455835691266e-82
"MAZ",3873.68148242101,-1.28498770926296,0.0660590923225228,-19.4520945427045,2.79766482073141e-84,2.3455835691266e-82
"CDKN3",103.648548462653,-2.8591960580026,0.146989245435092,-19.4517364147241,2.81727376320402e-84,2.34707433829459e-82
"TROAP",139.177094184195,-3.49059361747362,0.179545731121261,-19.4412509597132,3.45634399609751e-84,2.86137459249255e-82
"FOXM1",604.760840721711,-3.27034352603163,0.168389545982459,-19.4212978421612,5.09850506146497e-84,4.19447638275396e-82
"PPARG",1048.19683681367,3.45331337230368,0.177917171508738,19.4096687971126,6.39378690369605e-84,5.2274172057982e-82
"KIF20A",355.712442987486,-3.36446718303041,0.173359738244583,-19.4074311434624,6.67835048201311e-84,5.42636588856411e-82
"CHRDL1",3603.44055065675,4.34393343540248,0.223838044691752,19.406591231551,6.78839308867115e-84,5.4819397684772e-82
"NDRG2",4392.33508609453,2.46643756478174,0.127111532920392,19.4037276407203,7.17734463484493e-84,5.76069435539414e-82
"ENPP2",2247.78924418914,2.76311467121212,0.14249353566178,19.3911580506403,9.16500103960892e-84,7.31144901117408e-82
"EXO1",151.495320626895,-3.3759621989415,0.174124080610531,-19.3882557030846,9.69700002746258e-84,7.6892536964753e-82
"HMGB3",1021.99397487243,-2.24998478001291,0.116131670056569,-19.3744288609378,1.26861263584458e-83,9.99925037462408e-82
"PLIN1",11389.070111416,5.16946827762649,0.267242322576944,19.3437485042741,2.30123076141565e-83,1.80304169717346e-81
"ZWINT",478.347524792163,-2.33156280340377,0.120589664552898,-19.3346818904285,2.74354707401592e-83,2.13688225652494e-81
"CACHD1",736.933676700215,2.20832257277972,0.114284944444292,19.3229526734044,3.44377119320027e-83,2.66649177741736e-81
"ADAM33",300.576590589554,3.03984541895447,0.157338705595216,19.3203916827373,3.61894162519795e-83,2.78573851534974e-81
"NCAPG",282.008850826811,-2.86004543252617,0.148363185841433,-19.2773255461293,8.32721119278302e-83,6.37273726340714e-81
"KIF26B",257.824749554897,-3.12584150681729,0.162218294439431,-19.2693525574233,9.71436973915376e-83,7.39134386569254e-81
"RAD51",111.15024087111,-2.4784876108212,0.129022451119561,-19.2097389974747,3.0680460773876e-82,2.320959225095e-80
"NR3C2",373.658856603922,2.33755353424859,0.121719380907719,19.2044481069189,3.39715230687879e-82,2.55524090373975e-80
"RAPGEF3",615.148515893926,2.02877336886122,0.105651943088409,19.2024236332648,3.53219408676796e-82,2.64171992977992e-80
"FN1",70100.8901615505,-2.86953445482616,0.149441958524622,-19.201665202704,3.58415210955738e-82,2.66543470158778e-80
"CYYR1",847.867840052245,1.80784799454506,0.094271903952578,19.1769543071334,5.76605309099213e-82,4.26396386723199e-80
"CCL14",1211.46735911579,3.22907377472005,0.168398709864627,19.1751693187902,5.96738876095382e-82,4.38819766818074e-80
"ASPM",410.832637280205,-3.53160972563946,0.184211475867486,-19.1714968299801,6.403942412897e-82,4.68306077672018e-80
"CCNB2",271.675658065661,-3.07728119063217,0.160689839400548,-19.1504403894604,9.5971733828373e-82,6.97942504078936e-80
"INMT",277.546385628141,2.86914049366204,0.149836197983068,19.1485137255436,9.95886682695071e-82,7.20266835401935e-80
"GPX3",9924.19954127463,3.8056373740293,0.198792955539311,19.1437234971676,1.0918148665236e-81,7.85331097707655e-80
"TK1",656.110041314369,-2.68783514958154,0.14051850618846,-19.1279798119736,1.47687511995085e-81,1.05652756543006e-79
"GNG11",1262.81654212606,2.20154520293919,0.115109640910017,19.1256369625909,1.54474911348756e-81,1.09910986923442e-79
"HMMR",177.197026451173,-3.05448527598892,0.159893476002777,-19.1032514418279,2.37242610631014e-81,1.67893789448174e-79
"ECT2",793.797949824852,-1.79650912574359,0.0940502560612898,-19.1015867577528,2.44929265823831e-81,1.72406627060913e-79
"APCDD1",1107.58920012759,2.32587595356453,0.121834777913491,19.0904107463965,3.03374690607399e-81,2.12410694280064e-79
"ABCA9",617.396260011484,3.65326344238978,0.19137442072322,19.0896120212085,3.08048713309657e-81,2.14542074777514e-79
"GPD1",7534.01819173285,5.15153127942417,0.270064276008501,19.0752044497067,4.05832299611201e-81,2.81156345251697e-79
"C14orf139",461.242960670682,2.96114376964299,0.155284945258558,19.0690975529697,4.56108234947006e-81,3.1433260191662e-79
"JAM2",365.597295968806,1.97571622251638,0.103681239452548,19.0556771210342,5.89488855411856e-81,4.04137593947201e-79
"PPM1F",990.984556912983,1.16293951752043,0.0610931953739772,19.0354999505523,8.66615637317742e-81,5.91049825596551e-79
"CENPE",243.365673857168,-2.65785651134757,0.139649808053393,-19.0322962014482,9.21260452053577e-81,6.25079965483569e-79
"GINS1",237.941622757226,-2.38094042111408,0.125187910426845,-19.0189325230842,1.18879272714531e-80,8.02465572687883e-79
"TXNIP",27452.0038453112,2.01614542046839,0.106081506364701,19.0056258584509,1.53207707281759e-80,1.02891482191316e-78
"FAM83D",200.969836779446,-3.0833450973272,0.162261726403933,-19.0022944144668,1.63249472731777e-80,1.0907882282073e-78
"EIF2AK1",4251.07160657353,-0.779303262622336,0.0410122327523874,-19.0017272974969,1.65023119651309e-80,1.09372217648286e-78
"ANXA1",8023.00103808009,2.3318693926295,0.122719483139547,19.0016233198919,1.65350386021492e-80,1.09372217648286e-78
"SH3BGRL2",872.161127007514,1.92582602627413,0.101459542084291,18.9812213490397,2.43860811007462e-80,1.60496992764561e-78
"PBK",161.035597999519,-3.25912866946106,0.17170853599609,-18.9805862041435,2.46826711879033e-80,1.61640796440981e-78
"SLC20A1",1336.41220814743,-1.26503613280124,0.0666995358537716,-18.9661909428371,3.2459165808045e-80,2.11514851253117e-78
"TSPAN7",820.179056437509,2.4866231643622,0.131320348330405,18.9355510853947,5.81044802127142e-80,3.76763188689634e-78
"C16orf59",72.1763706412204,-2.54956606346589,0.134756907181451,-18.9197430899248,7.84358829937834e-80,5.06103690121162e-78
"LMNB1",848.0448433656,-2.35875725097498,0.124697219336944,-18.9158769018048,8.44048249261659e-80,5.41961322196644e-78
"NEIL3",38.2642594268667,-3.53743677208248,0.187174887956762,-18.8990991831107,1.16016398221821e-79,7.41322257181469e-78
"PLAC9",393.946947334522,3.51785819248844,0.186303807131854,18.8823741535176,1.59263511795635e-79,1.01274666945214e-77
"CDCA3",138.302197628124,-2.85418609922916,0.15122026661076,-18.874362300761,1.85347582800296e-79,1.17294722711553e-77
"CAT",4229.34247700541,2.07490504598851,0.109934314108166,18.8740436761809,1.86468712059205e-79,1.17439600805518e-77
"SH3D19",2939.95896159318,1.94599035861234,0.103112969439875,18.8724111931142,1.9231981775963e-79,1.20547893389048e-77
"DMD",1386.70379877264,3.03052524886735,0.160668062978824,18.862026420688,2.34074359618198e-79,1.46024682258499e-77
"GABRD",41.8767589120476,-3.23236706542134,0.171390414376605,-18.8596723870373,2.4473158382482e-79,1.5195291688142e-77
"RACGAP1",649.188971971691,-1.73908122558131,0.0922192415393438,-18.858116772077,2.52038345819147e-79,1.55754964601757e-77
"SRPX",1044.32432993437,2.59649122276665,0.137871919795588,18.8326326826831,4.07965747618716e-79,2.50937062425474e-77
"C7orf41",3098.40551656639,2.57726199014722,0.137004990772888,18.811446032791,6.08549672581671e-79,3.72573922799652e-77
"OIP5",49.0318621671632,-2.56220132901007,0.13633446694219,-18.7934965124889,8.53651636435047e-79,5.20213726407154e-77
"TSTA3",1505.92272382713,-1.61765677035937,0.0861446356686058,-18.7783807755879,1.1348850309103e-78,6.8840975400333e-77
"LEPR",964.50433280766,2.7695677885127,0.147568889073764,18.7679652933369,1.38073325741839e-78,8.33696874651297e-77
"KIF14",138.677552874137,-3.54691738302385,0.189066631658534,-18.7601447802264,1.59963213871403e-78,9.61459262186887e-77
"EEPD1",444.442235238353,1.86763160500318,0.0996671439208156,18.7386889152456,2.39455299996419e-78,1.43270459720584e-76
"CALCOCO1",2255.50581456007,1.12474183801863,0.0600374005824663,18.7340195795736,2.61412834859605e-78,1.55700323314795e-76
"BUB1B",241.543333662134,-2.86152725148421,0.15277904708649,-18.7298409438584,2.82759477953569e-78,1.67655991364993e-76
"KPNA2",2064.58453337338,-1.93652765942639,0.103465529496773,-18.7166457161638,3.62257353539634e-78,2.13829306934628e-76
"PPAP2B",2974.9731552614,1.9116923588776,0.102158947072922,18.7129215174175,3.88483357691544e-78,2.28286001664901e-76
"TLCD1",157.050072312197,-2.32823724982336,0.124663305689488,-18.6762033699198,7.73273698737244e-78,4.5238229762126e-76
"TINAGL1",1345.98197717451,1.95731708205118,0.104891641901895,18.6603722332982,1.0400421277275e-77,6.05755510056508e-76
"POLR3K",429.089552062071,-1.49987495989662,0.0804403006616871,-18.6458149405078,1.36557524418771e-77,7.91853169129639e-76
"FAM54A",43.1608625089682,-2.855611115567,0.153203694156224,-18.6393097848874,1.54217767900672e-77,8.90337052138836e-76
"EDNRB",603.921629554736,2.12009411061164,0.113800124708141,18.6299805562512,1.83590978875158e-77,1.05528736023306e-75
"GCOM1",937.955703358706,3.32401080842312,0.178508290798792,18.6210443982673,2.1694154033743e-77,1.241565867592e-75
"EBF3",292.742403281846,2.8485497947,0.153194520155024,18.5943321720479,3.57132931640494e-77,2.03503929834798e-75
"INTS7",687.121250006167,-1.26858127860084,0.0682498388739459,-18.5873153626611,4.07048204737104e-77,2.30947220644591e-75
"PROS1",1082.95759207143,1.88695733328644,0.101560767277637,18.5795891845524,4.70089951185803e-77,2.655705591184e-75
"PPAP2A",1573.22675526189,1.79560172925788,0.096702352991754,18.5683354510618,5.79724452452645e-77,3.26107391779238e-75
"CDC14B",511.88065010329,1.77974231513914,0.0959622491812659,18.5462755440145,8.74023517004095e-77,4.89564746992549e-75
"ADRB2",202.99018731883,2.71353663346657,0.14648126839919,18.524802953451,1.30279226401614e-76,7.26637905561206e-75
"TUBA1C",2928.18439282176,-1.4722029546516,0.0794784289163726,-18.5233021679462,1.33962676118651e-76,7.44029833649708e-75
"KIF18A",107.48562416461,-2.50728955086627,0.135378733558458,-18.5205569956347,1.40971039159015e-76,7.79664616995849e-75
"C6orf129",203.304272968597,-1.60920851043557,0.0869450519904456,-18.5083391589944,1.76870369455511e-76,9.74119110101627e-75
"SGOL1",54.9220606551108,-3.20458844167634,0.173183477579059,-18.5040079254295,1.91675596927907e-76,1.05126078431751e-74
"RBP4",2517.9329348503,4.91324894978496,0.265689627835646,18.4924379239383,2.37567233703256e-76,1.29755082872861e-74
"MAMDC2",519.457568893974,2.94299482302299,0.159239002855959,18.4816205216074,2.90328797527923e-76,1.57917271151242e-74
"FGF1",705.400684021418,2.0957486174781,0.1134391688077,18.4746471567575,3.3038017610485e-76,1.78962726669471e-74
"DLGAP5",202.502321457242,-3.30515200075421,0.17898814713281,-18.4657590667262,3.89509127930272e-76,2.10127403727302e-74
"CFL2",714.319008920337,1.87265326863375,0.101481978742923,18.4530622267192,4.92723088339924e-76,2.64723020890548e-74
"TACC3",537.968348048909,-2.11248133034616,0.114502726123744,-18.4491793502207,5.2942948073147e-76,2.8328781523855e-74
"FOXO1",1333.23599376849,1.77494035653037,0.0962480593183687,18.4413105999284,6.12387425797877e-76,3.26350432622569e-74
"SRP9",5290.42906245171,-1.0399306236281,0.056402150993822,-18.4377830508984,6.53669407690452e-76,3.4694558118667e-74
"SMC4",1476.0372928336,-1.48576621999573,0.0808012352724631,-18.3879146771173,1.64174201627869e-75,8.67881532541219e-74
"MAD2L1",268.572183181621,-2.03748459130012,0.110828357451248,-18.3841449801905,1.75992549948367e-75,9.26635973988143e-74
"DPP3",932.06875572222,-1.25499499182,0.0683722938247215,-18.3553150203983,2.993461219988e-75,1.56983785014749e-73
"DEPDC1",168.655746536077,-3.15964414266024,0.172248669761579,-18.3435038832736,3.72027510796095e-75,1.94325322405119e-73
"NOTCH4",844.494578356309,1.66471406254565,0.0907836162884171,18.3371640237034,4.1804396235549e-75,2.17498524762266e-73
"GGTA1",408.573519627074,2.1577513200406,0.117845683270663,18.3099733495097,6.89034949090168e-75,3.57077442317869e-73
"PPP4C",1734.68134059377,-1.20917659095026,0.0660956068725196,-18.294356435556,9.1778539657251e-75,4.73757222552312e-73
"GTSE1",134.38351992603,-2.83008375624879,0.154731742321358,-18.2902597346255,9.89425374256953e-75,5.08742429740011e-73
"CDC20",398.058844247268,-3.15129321500706,0.172451282731769,-18.2735272541207,1.34471264619075e-74,6.88733562716297e-73
"MEOX2",324.948649071913,2.91301326751893,0.159534390962395,18.2594690081938,1.73974811434611e-74,8.87608698803791e-73
"CENPA",77.5947770584182,-3.05370637811488,0.167429254682091,-18.2387861901025,2.54037162751992e-74,1.29107767309053e-72
"MMRN2",1642.12621200219,1.92510235432433,0.105764508297296,18.20178040173,4.99573872866951e-74,2.52918880328757e-72
"RUSC1",946.821701011862,-1.23441742866291,0.0678510241484856,-18.1930552140451,5.85817312416683e-74,2.95444953384705e-72
"FAM126A",806.746411201678,1.9067263533675,0.104818504806676,18.19074176725,6.1107542002564e-74,3.07007089839599e-72
"UBE2S",247.224116128677,-2.14012447987767,0.117680864886047,-18.185832352184,6.68330327233658e-74,3.34495517010519e-72
"FANCI",725.087207073337,-1.94969718257459,0.107280894430217,-18.1737595769469,8.32908057670943e-74,4.15286695572827e-72
"KIF18B",119.662762858206,-3.31594299523142,0.182483747137549,-18.1711689246056,8.73181560087924e-74,4.33724108507069e-72
"DEPDC1B",73.5088293472036,-2.9896449588126,0.164551203329166,-18.1684782507009,9.17066306725484e-74,4.53809917121336e-72
